id,naam,locatie,provincie,gemeente,deelgemeente,is_vastgesteld,is_beschermd,omvang,erfgoedwaarde,bewaringstoestand,stijl,typologie,context,materiaal,plantensoort,datering,personen,gebeurtenissen,themas,disciplines,dataverantwoordelijke,stamomtrek
300836,Karel Wernerdreef,Karel Wernerdreef (Westerlo),Antwerpen,Westerlo,Westerlo,True,False,Element,aanwezig,bewaard,,"dreven, opgaande bomen",bossen,,Fagus sylvatica,,,"Inventarisatie Grote Nete van Zammel tot Zoerle, Beeltjens en de depressie van Goor-Asbroek",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,308
303018,Twee lindebomen in pastorietuin,Oombergenstraat 37 (Zottegem),Oost-Vlaanderen,Zottegem,Oombergen,False,True,Element,aanwezig,bewaard,,gekandelaarde bomen,pastorietuinen,,Tilia platyphyllos,,,Ad hoc-inventarisatie landschappelijk erfgoed 2016,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,308
303081,Gemengde dreef bij Kasteel van Olsene,"Grote Steenweg, Kasteelstraat (Zulte)",Oost-Vlaanderen,Zulte,Olsene,False,True,Element,aanwezig,bewaard,,"dreven, opgaande bomen",kasteeldomeinen,,"Fagus sylvatica 'Atropunicea', Quercus robur",,,Ad hoc-inventarisatie landschappelijk erfgoed 2016,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,308
131411,Opgaande beuk als vredesboom ,Huiseplein (Kruisem),Oost-Vlaanderen,Kruisem,Huise,False,False,Element,aanwezig,bewaard,,"opgaande bomen, vredesbomen",kerkhoven,,Fagus sylvatica,interbellum,,"Ad hoc-inventarisatie landschappelijk erfgoed 2013, Inventarisatie houtige beplantingen 2005-2013",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,307
131563,Gekandelaarde linde als vrijheidsboom ,Rechtestraat 7 (Lille),Antwerpen,Lille,Lille,False,False,Element,aanwezig,bewaard,,"gekandelaarde bomen, vrijheidsbomen",openbare pleinen,,Tilia,tweede kwart 19de eeuw,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,307
131869,Knoteik op steilrand Voervallei,Koebeek (Voeren),Limburg,Voeren,Sint-Martens-Voeren,True,False,Element,aanwezig,bewaard,,knotbomen,"perceelsgrenzen, valleiranden, weilanden",,Quercus robur,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,307
133305,Twee gekandelaarde linden als welkomstboom,Steenovenstraat 15 (Gent),Oost-Vlaanderen,Gent,Drongen,False,False,Element,aanwezig,bewaard,,"gekandelaarde bomen, welkomstbomen",erven,,Tilia europaea (x),,,Ad hoc-inventarisatie landschappelijk erfgoed 2014,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,307
304208,Hangende Zilverlinde bij Kasteel van Juffrouw Deschuijter,Hansbekedorp 10 (Deinze),Oost-Vlaanderen,Deinze,Hansbeke,False,True,Element,aanwezig,bewaard,,opgaande bomen,tuinen,,Tilia tomentosa 'Pendula',,,Ad hoc-inventarisatie landschappelijk erfgoed 2016,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,307
308555,Semigesloten hoeve met twee lindes bij de erftoegang,Pullem 16 (Brakel),Oost-Vlaanderen,Brakel,Opbrakel,False,True,Element,aanwezig,bewaard,,"boerenwoningen, gekandelaarde bomen, hoeven, schuren, stallen, welkomstbomen",,,Tilia,eerste helft 19de eeuw,,Inventarisatie Vlaamse Ardennen,Houtige beplantingen met erfgoedwaarde,"Bouwkundig, Landschappelijk",Agentschap Onroerend Erfgoed,307
308971,Opgaande bomenrij van 24 gewone essen op huiskavel,Pastoorstraat 15 (Poperinge),West-Vlaanderen,Poperinge,Reningelst,False,False,Element,aanwezig,bewaard,,opgaande bomen,,,Fraxinus excelsior,,,Ad hoc-beschermingen 2016,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,307
130671,Gekandelaarde paardenkastanje als vredesboom ,Markt (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,"gekandelaarde bomen, vredesbomen",oorlogsgedenktekens,,Aesculus hippocastanum,interbellum,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,306
131037,Twee kapellinden bij Sint-Catharinakapel,"Lillo Steenweg, Weygaardstraat (Houthalen-Helchteren)",Limburg,Houthalen-Helchteren,Houthalen,False,False,Element,aanwezig,bewaard,,"kapelbomen, kruispuntbomen, opgaande bomen",,,Tilia europaea (x),,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,306
131650,Knotwilgenrij Kapel O.-L.-V. ten Beukenboom,Kapittelstraat (Ninove),Oost-Vlaanderen,Ninove,Voorde,False,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen",kapellen (klein erfgoed),,Salix,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,306
133006,Zilverlinden als kerkhofbomen te Wintam,Eduard De Blockstraat (Bornem),Antwerpen,Bornem,Hingene,False,False,Element,aanwezig,bewaard,,"bomenrijen, opgaande bomen",kerkhoven,,Tilia tomentosa 'Pendula',,,Inventarisatie houtige beplantingen Bornem,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,306
301024,Gekandelaarde kapellinde,Pieter Hoelmanstraat 51 (Brakel),Oost-Vlaanderen,Brakel,Opbrakel,False,False,Element,aanwezig,bewaard,,"gekandelaarde bomen, kapelbomen, welkomstbomen",erven,,Tilia europaea (x),,,Ad hoc-inventarisatie landschappelijk erfgoed 2015,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,306
304204,Valse acacia bij Kasteel van Juffrouw De Schuijter,Hansbekedorp 10 (Deinze),Oost-Vlaanderen,Deinze,Hansbeke,False,True,Element,aanwezig,bewaard,,opgaande bomen,tuinen,,Robinia pseudoacacia,,,Ad hoc-inventarisatie landschappelijk erfgoed 2016,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,306
740,Sint-Rochuskapel met zilveresdoorns,Schietboomstraat (Bilzen),Limburg,Bilzen,Munsterbilzen,True,True,Element,aanwezig,bewaard,,"betreedbare kapellen (klein erfgoed), kapelbomen, opgaande bomen",,,Acer saccharinum 'Laciniatum',eerste kwart 19de eeuw,,"Ad hoc-inventarisatie landschappelijk erfgoed 2013, Integreren informatie beschermingen landschap in erfgoedobjecten, Inventarisatie bouwkundig erfgoed Bilzen",Houtige beplantingen met erfgoedwaarde,"Bouwkundig, Landschappelijk",Agentschap Onroerend Erfgoed,305
130169,Bomenrij van vijf opgaande bruine beuken,"Terweeënstraat, Vredesplein 19, 23 (Zwalm)",Oost-Vlaanderen,Zwalm,Sint-Denijs-Boekel,False,False,Element,aanwezig,bewaard,,"bomenrijen, opgaande bomen",,,Fagus sylvatica 'Atropunicea',,,Inventarisatie houtige beplantingen Zwalm,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,305
130627,Solitaire knotes,Briekeriestraat 4 (Heuvelland),West-Vlaanderen,Heuvelland,Kemmel,False,False,Element,aanwezig,bewaard,,knotbomen,"erven, perceelsgrenzen",,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,305
130973,Gekandelaarde lindendreef kerk Leisele,Leiseledorp (Alveringem),West-Vlaanderen,Alveringem,Leisele,False,True,Element,aanwezig,bewaard,,"dreven, gekandelaarde bomen",kerkhoven,,Tilia platyphyllos,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Gemeente Alveringem,304
131027,Opgaande linde als kapelboom,Schippersstraat (Lummen),Limburg,Lummen,Lummen,False,False,Element,aanwezig,bewaard,,"kapelbomen, opgaande bomen",,,Tilia cordata,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,304
131223,Opgaande solitaire zomereik,Groenstraat (Herne),Vlaams-Brabant,Herne,Herne,False,False,Element,aanwezig,bewaard,,"opgaande bomen, solitaire bomen",perceelsgrenzen,,Quercus robur,,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,304
131955,Opgaande moeraseik als vredesboom ,Dorpsstraat (Zulte),Oost-Vlaanderen,Zulte,Machelen,False,True,Element,aanwezig,bewaard,,"opgaande bomen, vredesbomen",openbare pleinen,,Quercus palustris,interbellum,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,304
130687,Opgaande linde als welkomstboom,Kruisstraat 15 (Heuvelland),West-Vlaanderen,Heuvelland,Wijtschate,False,False,Element,aanwezig,bewaard,,"opgaande bomen, welkomstbomen",erven,,Tilia platyphyllos,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,303
130896,Abeel met afhangende twijgen,Zoetebeekweg (Oudenaarde),Oost-Vlaanderen,Oudenaarde,Mater,False,False,Element,aanwezig,bewaard,,opgaande bomen,,,Populus canescens (x),,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,303
131204,Twee opgaande tamme kastanjes als welkomstbomen pastorietuin,Wannegem-Lede (Kruisem),Oost-Vlaanderen,Kruisem,Wannegem-Lede,False,True,Element,aanwezig,bewaard,,"opgaande bomen, welkomstbomen",pastorietuinen,,Castanea sativa,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,303
132732,Op stam gezette taxus in pastorietuin,Erwetegemstraat 68 (Zottegem),Oost-Vlaanderen,Zottegem,Erwetegem,False,False,Element,aanwezig,bewaard,,op (enen) stam gezette struiken,pastorietuinen,,Taxus baccata,19de eeuw,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,303
133233,Gekandelaarde linde als schermboom,Daalstraat 108 (Zutendaal),Limburg,Zutendaal,Zutendaal,False,False,Element,aanwezig,bewaard,,"gekandelaarde bomen, schermbeplantingen",erven,,Tilia,,,Ad hoc-inventarisatie landschappelijk erfgoed 2014,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,303
133234,Knoteik bij 't Zoete Dal,Daalstraat (Zutendaal),Limburg,Zutendaal,Zutendaal,False,False,Element,aanwezig,bewaard,,knotbomen,,,Quercus robur,,,Ad hoc-inventarisatie landschappelijk erfgoed 2014,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,303
133471,Eik en linde als welkomstboom,Klipgaardestraat 17 (Kortenaken),Vlaams-Brabant,Kortenaken,Waanrode,False,False,Element,aanwezig,bewaard,,"opgaande bomen, welkomstbomen",erven,,"Quercus robur, Tilia",,,Ad hoc-inventarisatie landschappelijk erfgoed 2014,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,303
130218,Opgaande eik op talud bij holle weg,Bruul 27 (Zwalm),Oost-Vlaanderen,Zwalm,Munkzwalm,False,False,Element,aanwezig,bewaard,,"opgaande bomen, vastleggingshagen","erven, holle wegen, valleiranden",,Quercus robur,,,Inventarisatie houtige beplantingen Zwalm,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,302
131078,Witte paardenkastanjes bij paviljoen De Notelaar,Notelaerdreef 8 (Bornem),Antwerpen,Bornem,Hingene,False,True,Element,aanwezig,bewaard,,opgaande bomen,tuinen en parken,,Aesculus hippocastanum,,,Inventarisatie houtige beplantingen Bornem,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,302
131561,Opgaande linde als kruispuntboom,Oudeweg (Riemst),Limburg,Riemst,Kanne,True,False,Element,aanwezig,bewaard,,"kruispuntbomen, opgaande bomen",,,Tilia europaea (x),,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,302
132442,Twee zwarte knotpopulieren,Wulfhullestraat (Poperinge),West-Vlaanderen,Poperinge,Watou,False,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen, schermbeplantingen","erven, perceelsgrenzen",,Populus nigra,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,302
133168,Knotpopulier,Rijkenhoekstraat (Grimbergen),Vlaams-Brabant,Grimbergen,Grimbergen,False,True,Element,aanwezig,bewaard,,knotbomen,perceelsgrenzen,,Populus canadensis (x) 'Marilandica',,,Inventarisatie Maalbeekvallei en gevarieerde cultuurlandschap ten oosten Grimbergen,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,302
133413,Solitaire populier,Vechmaal (Heers),Limburg,Heers,Vechmaal,True,True,Element,aanwezig,bewaard,,"opgaande bomen, solitaire bomen",wegen,,Populus,,,Inventarisatie Haspengouw van Borgloon tot Vechmaal,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,302
300024,Hoog opgesleunde opgaande eik,Vianebaan (Galmaarden),Vlaams-Brabant,Galmaarden,Galmaarden,False,False,Element,aanwezig,bewaard,,"opgaande bomen, solitaire bomen","perceelsgrenzen, weilanden",,Quercus robur,,,Ad hoc-inventarisatie landschappelijk erfgoed 2014,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Gemeente Galmaarden,302
304602,Geknotte boswilg en hakhout van hazelaar,I gen Treut (Voeren),Limburg,Voeren,Teuven,True,False,Element,aanwezig,bewaard,,"hakhoutstoven, knotbomen",holle wegen,,"Corylus avellana, Salix caprea K.",,,"Ad hoc-beschermingen 2016, Inventarisatie Voer- en Gulpvallei",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,302
308110,Ontginningsdreven Sint-Pietersbos,Schorissesteenweg (Maarkedal),Oost-Vlaanderen,"Maarkedal, Ronse",Onbepaald,True,False,Element,aanwezig,bewaard,,"dreven, ontginningswegen, onverharde wegen","erven, oude bossen",,"Fagus sylvatica, Populus canadensis (x)","tweede helft 19de eeuw, vierde kwart 20ste eeuw",,Inventarisatie en vaststelling Muziekbos-Koekamerbos,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,302
130032,Gekandelaarde rij zwarte populieren Achtermaal Maleveld,"Achtermaal, Maleveld (Aalst)",Oost-Vlaanderen,Aalst,Nieuwerkerken,False,True,Element,aanwezig,bewaard,,"bomenrijen, gekandelaarde bomen, veteraanbomen",perceelsgrenzen,,Populus nigra,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,301
130571,Ginkgo biloba bij het Sint-Lucasinstituut,Zwartezustersstraat 34 (Gent),Oost-Vlaanderen,Gent,Gent,False,True,Element,aanwezig,bewaard,,opgaande bomen,binnenplaatsen,,Ginkgo biloba,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,301
131104,Opgaande es in afsluitingshaag,Rendries 5 (Herne),Vlaams-Brabant,Herne,Herne,False,False,Element,aanwezig,bewaard,,opgaande bomen,"erven, perceelsgrenzen, weilanden",,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,301
133082,Gekandelaarde linde als hoekboom,Lindelaan (Zwevegem),West-Vlaanderen,Zwevegem,Zwevegem,False,False,Element,aanwezig,bewaard,,"gekandelaarde bomen, hoekbomen",erven,,Tilia,,,Ad hoc-inventarisatie landschappelijk erfgoed 2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,301
130477,Gemengde knotbomenrij,Hellegatstraat (Heuvelland),West-Vlaanderen,Heuvelland,Westouter,False,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen",perceelsgrenzen,,"Acer campestre, Acer pseudoplatanus, Carpinus betulus, Fraxinus excelsior, Populus, Tilia platyphyllos",,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
130779,Gekandelaarde Hollandse lindenrij bij kwadrantvijver in domein Kaasterkasteel,Moorseelsesteenweg (Roeselare),West-Vlaanderen,Roeselare,Rumbeke,False,True,Element,aanwezig,bewaard,,"bomenrijen, gekandelaarde bomen","kasteeldomeinen, parken, vijvers",,Tilia europaea (x),,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
130881,Opgaande paardenkastanje als kruisboom,"De Pacht, Diefhoek, Meidries (Geraardsbergen)",Oost-Vlaanderen,Geraardsbergen,"Nieuwenhove, Zandbergen",False,False,Element,aanwezig,bewaard,,"kruisbomen, kruispuntbomen, opgaande bomen",,,Aesculus hippocastanum,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
131283,Knotes als hoekboom,Beverstraat (Herne),Vlaams-Brabant,Herne,Sint-Pieters-Kapelle,False,False,Element,aanwezig,bewaard,,"hoekbomen, knotbomen, solitaire bomen",weilanden,,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
131680,Kaphaag van haagbeuk als bosgrens,Plankerweg (Voeren),Limburg,Voeren,Teuven,False,False,Element,aanwezig,bewaard,,"geschoren hagen, kaphagen, veekeringshagen","bossen, perceelsgrenzen, weilanden",,,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
131711,Essenkaphaag,Kasteelstraat (Voeren),Limburg,Voeren,Teuven,True,False,Element,aanwezig,bewaard,,"bomenrijen, kaphagen, knotbomen","perceelsgrenzen, weilanden",,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
131831,Opgaande es als hoekboom,Ulvend (Voeren),Limburg,Voeren,Sint-Martens-Voeren,True,True,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",,,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
132011,Opgaande tamme kastanje als welkomstboom,Bossenaarstraat 8 (Maarkedal),Oost-Vlaanderen,Maarkedal,Etikhove,False,False,Element,aanwezig,bewaard,,"opgaande bomen, welkomstbomen",erven,,Castanea sativa,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
132174,Geknotte winterlinde,Krommejong (Voeren),Limburg,Voeren,Sint-Pieters-Voeren,True,False,Element,aanwezig,bewaard,,knotbomen,"natuurlijke taluds, weilanden",,Tilia cordata,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
132344,Knoteik op talud,Ottegraeven (Voeren),Limburg,Voeren,'s Gravenvoeren,False,False,Element,aanwezig,bewaard,,knotbomen,"natuurlijke taluds, perceelsgrenzen",,Quercus robur,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
132358,Knotwinterlinde,Mennekesput (Voeren),Limburg,Voeren,'s Gravenvoeren,True,False,Element,aanwezig,bewaard,,knotbomen,"holle wegen, houtkanten",,Tilia cordata,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
132459,Laag geknotte populierenrij,Westkaai (Ieper),West-Vlaanderen,Ieper,Boezinge,True,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen",perceelsgrenzen,,Populus canadensis (x),,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
132472,Knotbomerij van zwarte populieren,"Boescheepseweg, Frans-Vlaanderenweg (Poperinge)",West-Vlaanderen,Poperinge,Poperinge,False,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen",perceelsgrenzen,,Populus nigra,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
132532,Eikendreef bij Kasteeldomein Marnix van Sint-Aldegonde,Kasteelstraat (Bornem),Antwerpen,Bornem,Bornem,False,False,Element,aanwezig,bewaard,,"dreven, opgaande bomen",kasteeldomeinen,,Quercus robur,,,Inventarisatie houtige beplantingen Bornem,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
132670,Kaphaag van fladderiep en es,Borgveld 4 (Brakel),Oost-Vlaanderen,Brakel,Michelbeke,False,False,Element,aanwezig,bewaard,,"afsluitingshagen, hoekbomen, kaphagen",erven,,"Fraxinus excelsior, Ulmus laevis",,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
133129,Twee opgaande wintereiken in het Prinsenbos,Guldendal (Grimbergen),Vlaams-Brabant,Grimbergen,Grimbergen,False,True,Element,aanwezig,bewaard,,"bomengroepen, opgaande bomen","parken, tuinen en parken",,Quercus petraea,,,Inventarisatie Maalbeekvallei en gevarieerde cultuurlandschap ten oosten Grimbergen,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,300
